level,ip,port,method,path,status,msg,timestamp,message,endpoint
INFO,172.17.0.1,33682,GET,/non-existent-route,404,Not Found,,Not Found,/non-existent-route
INFO,172.17.0.1,33688,GET,/fail,500,Internal Server Error,,Internal Server Error,/fail
INFO,172.17.0.1,33700,POST,/register?username=user12,200,OK,,OK,/register?username=user12
INFO,172.17.0.1,33708,GET,/search?q=admin,200,OK,,OK,/search?q=admin
INFO,172.17.0.1,33718,POST,/order/4806/cancel?order_id=4806,200,OK,,OK,/order/4806/cancel?order_id=4806
INFO,172.17.0.1,33730,POST,/logout?username=user83,200,OK,,OK,/logout?username=user83
INFO,172.17.0.1,33746,GET,/slow,200,OK,,OK,/slow
INFO,172.17.0.1,33750,GET,/health,200,OK,,OK,/health
INFO,172.17.0.1,33764,GET,/fail,500,Internal Server Error,,Internal Server Error,/fail
INFO,172.17.0.1,33766,POST,/auth/refresh?token=token-user68,200,OK,,OK,/auth/refresh?token=token-user68
INFO,172.17.0.1,33772,GET,/missing,404,Not Found,,Not Found,/missing
INFO,172.17.0.1,33776,DELETE,/user/4/delete?user_id=4,200,OK,,OK,/user/4/delete?user_id=4
INFO,172.17.0.1,33780,POST,/order/2241/cancel?order_id=2241,200,OK,,OK,/order/2241/cancel?order_id=2241
INFO,172.17.0.1,33790,GET,/404,404,Not Found,,Not Found,/404
INFO,172.17.0.1,33796,GET,/order/7727?order_id=7727,200,OK,,OK,/order/7727?order_id=7727
INFO,172.17.0.1,33806,GET,/items,200,OK,,OK,/items
INFO,172.17.0.1,33820,GET,/missing,404,Not Found,,Not Found,/missing
INFO,172.17.0.1,33832,GET,/user/17?user_id=17,200,OK,,OK,/user/17?user_id=17
INFO,172.17.0.1,33834,POST,/items?name=item49,200,OK,,OK,/items?name=item49
INFO,172.17.0.1,33840,GET,/slow,200,OK,,OK,/slow
INFO,172.17.0.1,33842,POST,/auth/refresh?token=token-user45,200,OK,,OK,/auth/refresh?token=token-user45
INFO,172.17.0.1,33852,GET,/user/20?user_id=20,200,OK,,OK,/user/20?user_id=20
INFO,172.17.0.1,33864,POST,/auth/refresh?token=token-user4,200,OK,,OK,/auth/refresh?token=token-user4
INFO,172.17.0.1,33874,POST,/logout?username=user27,200,OK,,OK,/logout?username=user27
INFO,172.17.0.1,33886,POST,/items?name=item81,200,OK,,OK,/items?name=item81
INFO,172.17.0.1,33890,DELETE,/items/9/delete?item_id=9,200,OK,,OK,/items/9/delete?item_id=9
INFO,172.17.0.1,33892,GET,/fail,500,Internal Server Error,,Internal Server Error,/fail
INFO,172.17.0.1,33900,GET,/slow,200,OK,,OK,/slow
INFO,172.17.0.1,33916,GET,/order/1651?order_id=1651,200,OK,,OK,/order/1651?order_id=1651
INFO,172.17.0.1,33926,POST,/register?username=user80,200,OK,,OK,/register?username=user80
INFO,172.17.0.1,33930,GET,/user/6?user_id=6,200,OK,,OK,/user/6?user_id=6
INFO,172.17.0.1,33932,POST,/order/6303/cancel?order_id=6303,200,OK,,OK,/order/6303/cancel?order_id=6303
INFO,172.17.0.1,33946,POST,/register?username=user64,200,OK,,OK,/register?username=user64
INFO,172.17.0.1,33948,POST,/login?username=user99,200,OK,,OK,/login?username=user99
INFO,172.17.0.1,33962,GET,/fail,500,Internal Server Error,,Internal Server Error,/fail
INFO,172.17.0.1,33970,POST,/auth/login?username=user11,200,OK,,OK,/auth/login?username=user11
INFO,172.17.0.1,33980,GET,/error,200,OK,,OK,/error
INFO,172.17.0.1,33994,GET,/items,200,OK,,OK,/items
INFO,172.17.0.1,34000,POST,/auth/logout?username=user50,200,OK,,OK,/auth/logout?username=user50
INFO,172.17.0.1,34014,GET,/non-existent-route,404,Not Found,,Not Found,/non-existent-route
INFO,172.17.0.1,34024,POST,/auth/refresh?token=token-user28,200,OK,,OK,/auth/refresh?token=token-user28
INFO,172.17.0.1,34032,POST,/order/7276/cancel?order_id=7276,200,OK,,OK,/order/7276/cancel?order_id=7276
INFO,172.17.0.1,34034,POST,/order?item_id=12&user_id=2,200,OK,,OK,/order?item_id=12&user_id=2
INFO,172.17.0.1,34044,POST,/auth/logout?username=user80,200,OK,,OK,/auth/logout?username=user80
INFO,172.17.0.1,34058,PUT,/items/2/update?item_id=2&name=Item82,200,OK,,OK,/items/2/update?item_id=2&name=Item82
INFO,172.17.0.1,34068,POST,/order/2176/cancel?order_id=2176,200,OK,,OK,/order/2176/cancel?order_id=2176
INFO,172.17.0.1,34082,GET,/user/6?user_id=6,200,OK,,OK,/user/6?user_id=6
INFO,172.17.0.1,34084,GET,/unstable,500,Internal Server Error,,Internal Server Error,/unstable
INFO,172.17.0.1,34086,GET,/items,200,OK,,OK,/items
INFO,172.17.0.1,34100,GET,/admin/stats,200,OK,,OK,/admin/stats
INFO,172.17.0.1,34104,POST,/auth/refresh?token=token-user7,200,OK,,OK,/auth/refresh?token=token-user7
INFO,172.17.0.1,34118,GET,/admin/logs,200,OK,,OK,/admin/logs
INFO,172.17.0.1,34128,GET,/404,404,Not Found,,Not Found,/404
INFO,172.17.0.1,34134,GET,/non-existent-route,404,Not Found,,Not Found,/non-existent-route
INFO,172.17.0.1,34148,GET,/admin/logs,200,OK,,OK,/admin/logs
INFO,172.17.0.1,34154,DELETE,/user/6/delete?user_id=6,200,OK,,OK,/user/6/delete?user_id=6
INFO,172.17.0.1,34166,GET,/404,404,Not Found,,Not Found,/404
INFO,172.17.0.1,34168,GET,/random,404,Not Found,,Not Found,/random
INFO,172.17.0.1,34182,GET,/bad,404,Not Found,,Not Found,/bad
INFO,172.17.0.1,34194,GET,/user/2?user_id=2,200,OK,,OK,/user/2?user_id=2
INFO,172.17.0.1,34210,POST,/order/2290/cancel?order_id=2290,200,OK,,OK,/order/2290/cancel?order_id=2290
INFO,172.17.0.1,34214,GET,/health,200,OK,,OK,/health
INFO,172.17.0.1,34222,GET,/fail,500,Internal Server Error,,Internal Server Error,/fail
INFO,172.17.0.1,34230,POST,/logout?username=user59,200,OK,,OK,/logout?username=user59
INFO,172.17.0.1,34236,PUT,/items/20/update?item_id=20&name=Item83,200,OK,,OK,/items/20/update?item_id=20&name=Item83
INFO,172.17.0.1,34252,POST,/login?username=user70,200,OK,,OK,/login?username=user70
INFO,172.17.0.1,34254,POST,/login?username=admin,200,OK,,OK,/login?username=admin
INFO,172.17.0.1,34262,GET,/health,200,OK,,OK,/health
INFO,172.17.0.1,34270,GET,/missing,404,Not Found,,Not Found,/missing
INFO,172.17.0.1,34276,POST,/order?item_id=16&user_id=5,200,OK,,OK,/order?item_id=16&user_id=5
INFO,172.17.0.1,34286,GET,/bad,404,Not Found,,Not Found,/bad
INFO,172.17.0.1,34294,GET,/admin/stats,200,OK,,OK,/admin/stats
INFO,172.17.0.1,34304,GET,/health,200,OK,,OK,/health
INFO,172.17.0.1,34314,PUT,/items/9/update?item_id=9&name=Item87,200,OK,,OK,/items/9/update?item_id=9&name=Item87
INFO,172.17.0.1,34320,DELETE,/user/14/delete?user_id=14,200,OK,,OK,/user/14/delete?user_id=14
INFO,172.17.0.1,34332,GET,/user/16?user_id=16,200,OK,,OK,/user/16?user_id=16
INFO,172.17.0.1,34336,POST,/register?username=user28,200,OK,,OK,/register?username=user28
INFO,172.17.0.1,34340,GET,/admin/stats,200,OK,,OK,/admin/stats
INFO,172.17.0.1,34356,POST,/logout?username=user63,200,OK,,OK,/logout?username=user63
INFO,172.17.0.1,34362,GET,/search?q=error,200,OK,,OK,/search?q=error
INFO,172.17.0.1,34372,PUT,/user/16/update?user_id=16&name=User37,200,OK,,OK,/user/16/update?user_id=16&name=User37
INFO,172.17.0.1,34378,GET,/missing,404,Not Found,,Not Found,/missing
INFO,172.17.0.1,34384,GET,/bad,404,Not Found,,Not Found,/bad
INFO,172.17.0.1,34390,GET,/404,404,Not Found,,Not Found,/404
INFO,172.17.0.1,34406,GET,/404,404,Not Found,,Not Found,/404
INFO,172.17.0.1,34418,POST,/order/3620/cancel?order_id=3620,200,OK,,OK,/order/3620/cancel?order_id=3620
INFO,172.17.0.1,34426,POST,/logout?username=user87,200,OK,,OK,/logout?username=user87
INFO,172.17.0.1,34430,POST,/order?item_id=12&user_id=20,200,OK,,OK,/order?item_id=12&user_id=20
INFO,172.17.0.1,34446,POST,/auth/refresh?token=token-user55,200,OK,,OK,/auth/refresh?token=token-user55
INFO,172.17.0.1,34448,GET,/search?q=slow,200,OK,,OK,/search?q=slow
INFO,172.17.0.1,34454,GET,/random,404,Not Found,,Not Found,/random
INFO,172.17.0.1,34470,GET,/slow,200,OK,,OK,/slow
INFO,172.17.0.1,56248,POST,/login?username=user39,200,OK,,OK,/login?username=user39
INFO,172.17.0.1,56256,GET,/admin/stats,200,OK,,OK,/admin/stats
INFO,172.17.0.1,56260,GET,/doesnotexist,404,Not Found,,Not Found,/doesnotexist
INFO,172.17.0.1,56264,POST,/order/2806/cancel?order_id=2806,200,OK,,OK,/order/2806/cancel?order_id=2806
INFO,172.17.0.1,56270,POST,/logout?username=user47,200,OK,,OK,/logout?username=user47
INFO,172.17.0.1,56282,POST,/register?username=user9,200,OK,,OK,/register?username=user9
INFO,172.17.0.1,56298,GET,/,200,OK,,OK,/
INFO,172.17.0.1,56312,GET,/doesnotexist,404,Not Found,,Not Found,/doesnotexist
INFO,172.17.0.1,56328,GET,/health,200,OK,,OK,/health
INFO,172.17.0.1,56336,DELETE,/items/10/delete?item_id=10,200,OK,,OK,/items/10/delete?item_id=10
INFO,172.17.0.1,56352,GET,/slow,200,OK,,OK,/slow
INFO,172.17.0.1,56356,GET,/user/16?user_id=16,200,OK,,OK,/user/16?user_id=16
INFO,172.17.0.1,56366,POST,/register?username=user88,200,OK,,OK,/register?username=user88
INFO,172.17.0.1,56376,GET,/doesnotexist,404,Not Found,,Not Found,/doesnotexist
INFO,172.17.0.1,56380,GET,/non-existent-route,404,Not Found,,Not Found,/non-existent-route
INFO,172.17.0.1,56382,POST,/login?username=user39,200,OK,,OK,/login?username=user39
INFO,172.17.0.1,56396,POST,/logout?username=user38,200,OK,,OK,/logout?username=user38
INFO,172.17.0.1,56408,GET,/health,200,OK,,OK,/health
INFO,172.17.0.1,56412,GET,/status,200,OK,,OK,/status
INFO,172.17.0.1,56418,GET,/status,200,OK,,OK,/status
INFO,172.17.0.1,56426,DELETE,/items/12/delete?item_id=12,200,OK,,OK,/items/12/delete?item_id=12
INFO,172.17.0.1,56434,GET,/error,200,OK,,OK,/error
INFO,172.17.0.1,56438,PUT,/items/5/update?item_id=5&name=Item13,200,OK,,OK,/items/5/update?item_id=5&name=Item13
INFO,172.17.0.1,56450,GET,/bad,404,Not Found,,Not Found,/bad
INFO,172.17.0.1,56458,GET,/user/18?user_id=18,200,OK,,OK,/user/18?user_id=18
INFO,172.17.0.1,56474,GET,/admin/stats,200,OK,,OK,/admin/stats
INFO,172.17.0.1,56490,GET,/search?q=slow,200,OK,,OK,/search?q=slow
INFO,172.17.0.1,56492,GET,/error,200,OK,,OK,/error
INFO,172.17.0.1,56496,GET,/admin/logs,200,OK,,OK,/admin/logs
INFO,172.17.0.1,56510,GET,/user/17?user_id=17,200,OK,,OK,/user/17?user_id=17
INFO,172.17.0.1,56516,GET,/non-existent-route,404,Not Found,,Not Found,/non-existent-route
INFO,172.17.0.1,56526,GET,/fail,500,Internal Server Error,,Internal Server Error,/fail
INFO,172.17.0.1,56530,GET,/,200,OK,,OK,/
INFO,172.17.0.1,56532,GET,/missing,404,Not Found,,Not Found,/missing
INFO,172.17.0.1,56540,GET,/search?q=test,200,OK,,OK,/search?q=test
INFO,172.17.0.1,56546,GET,/items,200,OK,,OK,/items
INFO,172.17.0.1,56552,GET,/missing,404,Not Found,,Not Found,/missing
INFO,172.17.0.1,56566,PUT,/user/2/update?user_id=2&name=User19,200,OK,,OK,/user/2/update?user_id=2&name=User19
INFO,172.17.0.1,56580,GET,/404,404,Not Found,,Not Found,/404
INFO,172.17.0.1,56586,GET,/non-existent-route,404,Not Found,,Not Found,/non-existent-route
INFO,172.17.0.1,56602,GET,/404,404,Not Found,,Not Found,/404
INFO,172.17.0.1,56618,POST,/items?name=item73,200,OK,,OK,/items?name=item73
INFO,172.17.0.1,56634,GET,/missing,404,Not Found,,Not Found,/missing
INFO,172.17.0.1,56638,POST,/register?username=user68,200,OK,,OK,/register?username=user68
INFO,172.17.0.1,56650,POST,/login?username=admin,200,OK,,OK,/login?username=admin
INFO,172.17.0.1,56658,GET,/status,200,OK,,OK,/status
INFO,172.17.0.1,56668,DELETE,/items/20/delete?item_id=20,200,OK,,OK,/items/20/delete?item_id=20
INFO,172.17.0.1,56672,GET,/admin/logs,200,OK,,OK,/admin/logs
INFO,172.17.0.1,56674,POST,/items?name=item97,200,OK,,OK,/items?name=item97
INFO,172.17.0.1,56690,POST,/register?username=user35,200,OK,,OK,/register?username=user35
INFO,172.17.0.1,56702,GET,/doesnotexist,404,Not Found,,Not Found,/doesnotexist
INFO,172.17.0.1,56706,GET,/random,404,Not Found,,Not Found,/random
INFO,172.17.0.1,56720,POST,/order?item_id=1&user_id=8,200,OK,,OK,/order?item_id=1&user_id=8
INFO,172.17.0.1,56726,GET,/user/19?user_id=19,200,OK,,OK,/user/19?user_id=19
INFO,172.17.0.1,56732,POST,/auth/refresh?token=token-user95,200,OK,,OK,/auth/refresh?token=token-user95
INFO,172.17.0.1,56748,GET,/error,200,OK,,OK,/error
INFO,172.17.0.1,56764,POST,/auth/logout?username=user23,200,OK,,OK,/auth/logout?username=user23
INFO,172.17.0.1,56766,GET,/random,404,Not Found,,Not Found,/random
INFO,172.17.0.1,56770,GET,/status,200,OK,,OK,/status
INFO,172.17.0.1,56782,POST,/login?username=admin,200,OK,,OK,/login?username=admin
INFO,172.17.0.1,56792,GET,/slow,200,OK,,OK,/slow
INFO,172.17.0.1,56802,GET,/admin/logs,200,OK,,OK,/admin/logs
INFO,172.17.0.1,56812,GET,/bad,404,Not Found,,Not Found,/bad
INFO,172.17.0.1,56824,GET,/fail,500,Internal Server Error,,Internal Server Error,/fail
INFO,172.17.0.1,56832,POST,/register?username=user11,200,OK,,OK,/register?username=user11
INFO,172.17.0.1,56838,GET,/random,404,Not Found,,Not Found,/random
INFO,172.17.0.1,56850,GET,/items/19?item_id=19,200,OK,,OK,/items/19?item_id=19
INFO,172.17.0.1,56864,PUT,/user/13/update?user_id=13&name=User40,200,OK,,OK,/user/13/update?user_id=13&name=User40
INFO,172.17.0.1,56868,GET,/fail,500,Internal Server Error,,Internal Server Error,/fail
INFO,172.17.0.1,56882,POST,/logout?username=user11,200,OK,,OK,/logout?username=user11
INFO,172.17.0.1,56894,DELETE,/user/1/delete?user_id=1,200,OK,,OK,/user/1/delete?user_id=1
INFO,172.17.0.1,56900,GET,/search?q=admin,200,OK,,OK,/search?q=admin
INFO,172.17.0.1,56902,DELETE,/user/4/delete?user_id=4,200,OK,,OK,/user/4/delete?user_id=4
INFO,172.17.0.1,56904,GET,/doesnotexist,404,Not Found,,Not Found,/doesnotexist
INFO,172.17.0.1,56912,GET,/404,404,Not Found,,Not Found,/404
INFO,172.17.0.1,56918,POST,/auth/login?username=user93,200,OK,,OK,/auth/login?username=user93
INFO,172.17.0.1,56930,POST,/logout?username=user89,200,OK,,OK,/logout?username=user89
INFO,172.17.0.1,56946,GET,/bad,404,Not Found,,Not Found,/bad
INFO,172.17.0.1,56954,GET,/status,200,OK,,OK,/status
INFO,172.17.0.1,56968,POST,/auth/login?username=user71,200,OK,,OK,/auth/login?username=user71
INFO,172.17.0.1,56976,POST,/order?item_id=5&user_id=18,200,OK,,OK,/order?item_id=5&user_id=18
INFO,172.17.0.1,56988,GET,/404,404,Not Found,,Not Found,/404
INFO,172.17.0.1,56994,GET,/slow,200,OK,,OK,/slow
INFO,172.17.0.1,56998,GET,/admin/logs,200,OK,,OK,/admin/logs
INFO,172.17.0.1,57000,DELETE,/user/17/delete?user_id=17,200,OK,,OK,/user/17/delete?user_id=17
INFO,172.17.0.1,57004,GET,/fail,500,Internal Server Error,,Internal Server Error,/fail
INFO,172.17.0.1,57012,GET,/status,200,OK,,OK,/status
INFO,172.17.0.1,57026,POST,/login?username=admin,200,OK,,OK,/login?username=admin
INFO,172.17.0.1,57030,PUT,/items/14/update?item_id=14&name=Item73,200,OK,,OK,/items/14/update?item_id=14&name=Item73
INFO,172.17.0.1,57038,GET,/health,200,OK,,OK,/health
INFO,172.17.0.1,57040,DELETE,/items/20/delete?item_id=20,200,OK,,OK,/items/20/delete?item_id=20
INFO,172.17.0.1,57052,GET,/,200,OK,,OK,/
INFO,172.17.0.1,57066,GET,/doesnotexist,404,Not Found,,Not Found,/doesnotexist
INFO,172.17.0.1,57076,GET,/status,200,OK,,OK,/status
INFO,172.17.0.1,57086,GET,/fail,500,Internal Server Error,,Internal Server Error,/fail
INFO,172.17.0.1,57096,GET,/status,200,OK,,OK,/status
INFO,172.17.0.1,57108,GET,/doesnotexist,404,Not Found,,Not Found,/doesnotexist
INFO,172.17.0.1,57114,POST,/order/6741/cancel?order_id=6741,200,OK,,OK,/order/6741/cancel?order_id=6741
INFO,172.17.0.1,57124,GET,/health,200,OK,,OK,/health
INFO,172.17.0.1,57130,GET,/missing,404,Not Found,,Not Found,/missing
INFO,172.17.0.1,57146,GET,/user/20?user_id=20,200,OK,,OK,/user/20?user_id=20
INFO,172.17.0.1,57150,GET,/,200,OK,,OK,/
INFO,172.17.0.1,57164,PUT,/user/18/update?user_id=18&name=User42,200,OK,,OK,/user/18/update?user_id=18&name=User42
INFO,172.17.0.1,57174,GET,/bad,404,Not Found,,Not Found,/bad
INFO,172.17.0.1,57188,GET,/order/6542?order_id=6542,200,OK,,OK,/order/6542?order_id=6542
INFO,172.17.0.1,57192,GET,/order/1881?order_id=1881,200,OK,,OK,/order/1881?order_id=1881
INFO,172.17.0.1,57194,POST,/items?name=item84,200,OK,,OK,/items?name=item84
INFO,172.17.0.1,57196,GET,/search?q=item,200,OK,,OK,/search?q=item
INFO,172.17.0.1,57198,POST,/auth/refresh?token=token-user36,200,OK,,OK,/auth/refresh?token=token-user36
INFO,172.17.0.1,57204,POST,/register?username=user88,200,OK,,OK,/register?username=user88
INFO,172.17.0.1,57216,POST,/items?name=item35,200,OK,,OK,/items?name=item35
INFO,172.17.0.1,57218,GET,/fail,500,Internal Server Error,,Internal Server Error,/fail
INFO,172.17.0.1,57226,GET,/doesnotexist,404,Not Found,,Not Found,/doesnotexist
INFO,172.17.0.1,57232,GET,/unstable,500,Internal Server Error,,Internal Server Error,/unstable
INFO,172.17.0.1,57236,GET,/missing,404,Not Found,,Not Found,/missing
INFO,172.17.0.1,57244,DELETE,/user/10/delete?user_id=10,200,OK,,OK,/user/10/delete?user_id=10
INFO,172.17.0.1,57258,GET,/status,200,OK,,OK,/status
INFO,172.17.0.1,57264,GET,/order/9710?order_id=9710,200,OK,,OK,/order/9710?order_id=9710
INFO,172.17.0.1,57268,GET,/health,200,OK,,OK,/health
INFO,172.17.0.1,57274,POST,/logout?username=user33,200,OK,,OK,/logout?username=user33
INFO,172.17.0.1,57288,GET,/bad,404,Not Found,,Not Found,/bad
INFO,172.17.0.1,57304,POST,/order/3159/cancel?order_id=3159,200,OK,,OK,/order/3159/cancel?order_id=3159
INFO,172.17.0.1,57312,POST,/register?username=user94,200,OK,,OK,/register?username=user94
INFO,172.17.0.1,57320,GET,/search?q=admin,200,OK,,OK,/search?q=admin
INFO,172.17.0.1,57322,POST,/logout?username=user40,200,OK,,OK,/logout?username=user40
INFO,172.17.0.1,57330,GET,/search?q=admin,200,OK,,OK,/search?q=admin
INFO,172.17.0.1,57334,DELETE,/user/8/delete?user_id=8,200,OK,,OK,/user/8/delete?user_id=8
INFO,172.17.0.1,57338,POST,/register?username=user56,200,OK,,OK,/register?username=user56
INFO,172.17.0.1,57352,POST,/register?username=user20,200,OK,,OK,/register?username=user20
INFO,172.17.0.1,57368,GET,/unstable,400,Bad Request,,Bad Request,/unstable
INFO,172.17.0.1,57378,GET,/,200,OK,,OK,/
INFO,172.17.0.1,57386,POST,/order?item_id=19&user_id=10,200,OK,,OK,/order?item_id=19&user_id=10
INFO,172.17.0.1,57388,GET,/order/4334?order_id=4334,200,OK,,OK,/order/4334?order_id=4334
INFO,172.17.0.1,57400,GET,/order/5825?order_id=5825,200,OK,,OK,/order/5825?order_id=5825
INFO,172.17.0.1,57406,GET,/order/4373?order_id=4373,200,OK,,OK,/order/4373?order_id=4373
INFO,172.17.0.1,57416,POST,/items?name=item18,200,OK,,OK,/items?name=item18
INFO,172.17.0.1,57426,GET,/non-existent-route,404,Not Found,,Not Found,/non-existent-route
INFO,172.17.0.1,57428,GET,/doesnotexist,404,Not Found,,Not Found,/doesnotexist
INFO,172.17.0.1,57430,GET,/user/15?user_id=15,200,OK,,OK,/user/15?user_id=15
INFO,172.17.0.1,57444,POST,/auth/logout?username=user85,200,OK,,OK,/auth/logout?username=user85
INFO,172.17.0.1,57460,GET,/admin/stats,200,OK,,OK,/admin/stats
INFO,172.17.0.1,57472,POST,/logout?username=user20,200,OK,,OK,/logout?username=user20
INFO,172.17.0.1,57488,GET,/admin/logs,200,OK,,OK,/admin/logs
INFO,172.17.0.1,57496,GET,/error,200,OK,,OK,/error
INFO,172.17.0.1,57502,POST,/order?item_id=9&user_id=18,200,OK,,OK,/order?item_id=9&user_id=18
INFO,172.17.0.1,57504,PUT,/user/13/update?user_id=13&name=User25,200,OK,,OK,/user/13/update?user_id=13&name=User25
INFO,172.17.0.1,57506,GET,/,200,OK,,OK,/
INFO,172.17.0.1,57516,POST,/logout?username=user10,200,OK,,OK,/logout?username=user10
INFO,172.17.0.1,57520,DELETE,/items/18/delete?item_id=18,200,OK,,OK,/items/18/delete?item_id=18
INFO,172.17.0.1,57532,GET,/order/3473?order_id=3473,200,OK,,OK,/order/3473?order_id=3473
INFO,172.17.0.1,57536,GET,/fail,500,Internal Server Error,,Internal Server Error,/fail
INFO,172.17.0.1,57538,POST,/order?item_id=6&user_id=17,200,OK,,OK,/order?item_id=6&user_id=17
INFO,172.17.0.1,57540,GET,/order/6929?order_id=6929,200,OK,,OK,/order/6929?order_id=6929
INFO,172.17.0.1,57554,GET,/user/16?user_id=16,200,OK,,OK,/user/16?user_id=16
INFO,172.17.0.1,57566,GET,/status,200,OK,,OK,/status
INFO,172.17.0.1,57578,GET,/health,200,OK,,OK,/health
INFO,172.17.0.1,57588,DELETE,/user/5/delete?user_id=5,200,OK,,OK,/user/5/delete?user_id=5
INFO,172.17.0.1,57590,POST,/items?name=item83,200,OK,,OK,/items?name=item83
INFO,172.17.0.1,57594,POST,/login?username=user88,200,OK,,OK,/login?username=user88
INFO,172.17.0.1,57600,PUT,/user/1/update?user_id=1&name=User67,200,OK,,OK,/user/1/update?user_id=1&name=User67
INFO,172.17.0.1,57604,GET,/missing,404,Not Found,,Not Found,/missing
INFO,172.17.0.1,57618,GET,/,200,OK,,OK,/
INFO,172.17.0.1,57622,DELETE,/items/6/delete?item_id=6,200,OK,,OK,/items/6/delete?item_id=6
INFO,172.17.0.1,57636,GET,/bad,404,Not Found,,Not Found,/bad
INFO,172.17.0.1,57640,DELETE,/user/19/delete?user_id=19,200,OK,,OK,/user/19/delete?user_id=19
INFO,172.17.0.1,57654,GET,/items,200,OK,,OK,/items
INFO,172.17.0.1,57666,GET,/search?q=error,200,OK,,OK,/search?q=error
INFO,172.17.0.1,57682,POST,/items?name=item98,200,OK,,OK,/items?name=item98
INFO,172.17.0.1,57686,PUT,/items/20/update?item_id=20&name=Item62,200,OK,,OK,/items/20/update?item_id=20&name=Item62
INFO,172.17.0.1,57692,POST,/order?item_id=20&user_id=6,200,OK,,OK,/order?item_id=20&user_id=6
INFO,172.17.0.1,57704,GET,/search?q=test,200,OK,,OK,/search?q=test
INFO,172.17.0.1,57710,GET,/,200,OK,,OK,/
INFO,172.17.0.1,57720,POST,/register?username=user57,200,OK,,OK,/register?username=user57
INFO,172.17.0.1,57730,GET,/items,200,OK,,OK,/items
INFO,172.17.0.1,57744,GET,/user/15?user_id=15,200,OK,,OK,/user/15?user_id=15
INFO,172.17.0.1,57754,GET,/health,200,OK,,OK,/health
INFO,172.17.0.1,57760,POST,/login?username=admin,200,OK,,OK,/login?username=admin
INFO,172.17.0.1,57762,GET,/random,404,Not Found,,Not Found,/random
INFO,172.17.0.1,57772,POST,/register?username=user75,200,OK,,OK,/register?username=user75
INFO,172.17.0.1,57780,GET,/404,404,Not Found,,Not Found,/404
INFO,172.17.0.1,57786,GET,/items/8?item_id=8,200,OK,,OK,/items/8?item_id=8
INFO,172.17.0.1,57800,GET,/search?q=error,200,OK,,OK,/search?q=error
INFO,172.17.0.1,57812,GET,/doesnotexist,404,Not Found,,Not Found,/doesnotexist
INFO,172.17.0.1,57818,POST,/auth/login?username=user44,200,OK,,OK,/auth/login?username=user44
INFO,172.17.0.1,57824,GET,/user/19?user_id=19,200,OK,,OK,/user/19?user_id=19
INFO,172.17.0.1,57830,POST,/order/2316/cancel?order_id=2316,200,OK,,OK,/order/2316/cancel?order_id=2316
INFO,172.17.0.1,57846,DELETE,/user/6/delete?user_id=6,200,OK,,OK,/user/6/delete?user_id=6
INFO,172.17.0.1,57854,DELETE,/items/16/delete?item_id=16,200,OK,,OK,/items/16/delete?item_id=16
INFO,172.17.0.1,57858,GET,/unstable,400,Bad Request,,Bad Request,/unstable
INFO,172.17.0.1,57874,POST,/order?item_id=5&user_id=10,200,OK,,OK,/order?item_id=5&user_id=10
INFO,172.17.0.1,57890,GET,/unstable,500,Internal Server Error,,Internal Server Error,/unstable
INFO,172.17.0.1,57900,POST,/items?name=item31,200,OK,,OK,/items?name=item31
INFO,172.17.0.1,57902,POST,/auth/logout?username=user20,200,OK,,OK,/auth/logout?username=user20
INFO,172.17.0.1,57914,PUT,/user/13/update?user_id=13&name=User57,200,OK,,OK,/user/13/update?user_id=13&name=User57
INFO,172.17.0.1,57926,GET,/items/13?item_id=13,200,OK,,OK,/items/13?item_id=13
INFO,172.17.0.1,57942,POST,/register?username=user99,200,OK,,OK,/register?username=user99
INFO,172.17.0.1,57948,POST,/order?item_id=14&user_id=11,200,OK,,OK,/order?item_id=14&user_id=11
INFO,172.17.0.1,57958,POST,/auth/logout?username=user23,200,OK,,OK,/auth/logout?username=user23
INFO,172.17.0.1,57962,POST,/auth/logout?username=user74,200,OK,,OK,/auth/logout?username=user74
INFO,172.17.0.1,57964,GET,/random,404,Not Found,,Not Found,/random
INFO,172.17.0.1,57978,POST,/order?item_id=17&user_id=12,200,OK,,OK,/order?item_id=17&user_id=12
INFO,172.17.0.1,57986,GET,/random,404,Not Found,,Not Found,/random
INFO,172.17.0.1,57992,GET,/order/5922?order_id=5922,200,OK,,OK,/order/5922?order_id=5922
INFO,172.17.0.1,45572,GET,/bad,404,Not Found,,Not Found,/bad
INFO,172.17.0.1,45580,GET,/health,200,OK,,OK,/health
INFO,172.17.0.1,45590,POST,/order/9870/cancel?order_id=9870,200,OK,,OK,/order/9870/cancel?order_id=9870
INFO,172.17.0.1,45594,POST,/order/8571/cancel?order_id=8571,200,OK,,OK,/order/8571/cancel?order_id=8571
INFO,172.17.0.1,45598,GET,/unstable,400,Bad Request,,Bad Request,/unstable
INFO,172.17.0.1,45612,PUT,/items/20/update?item_id=20&name=Item76,200,OK,,OK,/items/20/update?item_id=20&name=Item76
INFO,172.17.0.1,45618,GET,/slow,200,OK,,OK,/slow
INFO,172.17.0.1,45620,DELETE,/user/11/delete?user_id=11,200,OK,,OK,/user/11/delete?user_id=11
INFO,172.17.0.1,45628,POST,/order/1718/cancel?order_id=1718,200,OK,,OK,/order/1718/cancel?order_id=1718
INFO,172.17.0.1,45640,GET,/missing,404,Not Found,,Not Found,/missing
